frame_no,eth_src_address,eth_dst_address,ip_src,ip_dst,tcp_src_port,tcp_dst_port,udp_src_port,udp_dst_port,frame_relative_time,frame_length,frame_arival_time,malicious
6426952,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.14.204.147,192.168.1.102,80.0,3339.0,,,-36623328.481209,1484,"Jun 12, 2010 17:22:51.994583000 India Standard Time",0
8290764,00:09:6b:e9:a9:00,00:e0:b1:87:f5:94,192.168.2.110,69.84.133.138,3699.0,80.0,,,-36596804.308841,60,"Jun 13, 2010 00:44:56.166951000 India Standard Time",1
964308,08:00:27:1f:65:4a,00:1e:49:db:19:c3,147.32.84.192,58.215.240.7,1125.0,80.0,,,776987.134203,60,"Aug 19, 2011 14:21:27.609995000 India Standard Time",0
7178919,00:09:6b:d8:7f:9a,00:e0:b1:87:f5:94,192.168.3.117,75.101.137.16,2904.0,80.0,,,-36612289.526523,60,"Jun 12, 2010 20:26:50.949269000 India Standard Time",0
5199157,00:09:6b:e9:cf:6b,00:e0:b1:87:f5:94,192.168.2.112,68.178.178.97,1834.0,80.0,,,-36632324.379258,60,"Jun 12, 2010 14:52:56.096534000 India Standard Time",1
6784402,00:01:02:72:ab:55,00:e0:b1:87:f5:94,65.54.81.222,192.168.3.117,80.0,2698.0,,,-36617864.858376,1514,"Jun 12, 2010 18:53:55.617416000 India Standard Time",0
1361840,aa:aa:aa:aa:aa:aa,aa:aa:aa:aa:aa:aa,172.16.0.12,66.196.97.250,1516.0,25.0,,,-26561428.1095,60,"Oct  7, 2010 04:21:12.366292000 India Standard Time",0
886930,00:1e:49:db:19:c3,08:00:27:b5:b7:19,119.185.0.230,147.32.84.165,,,41704.0,7600.0,776566.430893,1098,"Aug 19, 2011 14:14:26.906685000 India Standard Time",0
4974453,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1705.0,,,-36633263.531647,1434,"Jun 12, 2010 14:37:16.944145000 India Standard Time",1
8627337,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,80.66.211.179,22.0,52136.0,,,-36590794.91361,66,"Jun 13, 2010 02:25:05.562182000 India Standard Time",1
5818592,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.1.105,80.0,17511.0,,,-36630311.645741,1434,"Jun 12, 2010 15:26:28.830051000 India Standard Time",0
3861363,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.111.160.6,192.168.1.104,80.0,16583.0,,,-36643649.76686,60,"Jun 12, 2010 11:44:10.708932000 India Standard Time",0
5917667,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,212.159.8.56,17694.0,80.0,,,-36628793.05879,115,"Jun 12, 2010 15:51:47.417002000 India Standard Time",0
1905080,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121111922.690168,60,"Oct  8, 2007 20:19:37.785624000 India Standard Time",0
2684391,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121104137.823722,96,"Oct  8, 2007 22:29:22.652070000 India Standard Time",0
795037,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,109.74.55.27,3389.0,14906.0,,,419834.675746,106,"Aug 15, 2011 11:08:55.151538000 India Standard Time",1
1310375,aa:aa:aa:aa:aa:aa,aa:aa:aa:aa:aa:aa,172.16.0.12,69.20.116.143,4000.0,25.0,,,-26562229.756579,105,"Oct  7, 2010 04:07:50.719213000 India Standard Time",0
1904951,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,213.186.58.109,,,30720.0,30720.0,-121111923.386315,80,"Oct  8, 2007 20:19:37.089477000 India Standard Time",0
7951442,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,69.84.133.138,3193.0,80.0,,,-36597659.351294,60,"Jun 13, 2010 00:30:41.124498000 India Standard Time",1
4440969,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.192.24.88,192.168.2.108,80.0,1619.0,,,-36634691.043955,1514,"Jun 12, 2010 14:13:29.431837000 India Standard Time",0
9085380,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.14.204.104,192.168.2.112,80.0,3157.0,,,-36577046.647336,1484,"Jun 13, 2010 06:14:13.828456000 India Standard Time",1
5739282,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.47.249.39,192.168.1.103,80.0,3615.0,,,-36631245.095584,1514,"Jun 12, 2010 15:10:55.380208000 India Standard Time",1
783511,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,109.74.55.27,3389.0,24972.0,,,418705.901561,70,"Aug 15, 2011 10:50:06.377353000 India Standard Time",1
4339403,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,21.0,49672.0,,,-36635944.910324,105,"Jun 12, 2010 13:52:35.565468000 India Standard Time",1
8461102,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,208.122.28.3,2213.0,80.0,,,-36594656.522034,132,"Jun 13, 2010 01:20:43.953758000 India Standard Time",1
2680619,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121104177.714158,96,"Oct  8, 2007 22:28:42.761634000 India Standard Time",0
2634405,00:44:66:fc:29:af,00:55:22:af:c6:37,152.66.249.135,172.16.2.2,22.0,1352.0,,,-121104695.496387,96,"Oct  8, 2007 22:20:04.979405000 India Standard Time",0
1200004,08:00:27:1f:65:4a,00:1e:49:db:19:c3,147.32.84.192,114.94.233.187,,,7600.0,46756.0,780003.134404,1098,"Aug 19, 2011 15:11:43.610196000 India Standard Time",0
8583935,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.192.24.88,192.168.2.110,80.0,3907.0,,,-36592625.67577,1514,"Jun 13, 2010 01:54:34.800022000 India Standard Time",1
6923579,00:01:02:72:ab:55,00:e0:b1:87:f5:94,67.192.185.156,192.168.4.120,80.0,4540.0,,,-36615061.55801,1514,"Jun 12, 2010 19:40:38.917782000 India Standard Time",1
304533,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,147.32.80.9,,,2077.0,53.0,16394.393149,72,"Aug 10, 2011 19:04:54.868941000 India Standard Time",1
71035,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,213.246.53.125,2343.0,5296.0,,,4815.462555,60,"Aug 10, 2011 15:51:55.938347000 India Standard Time",1
1762719,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121112904.161609,96,"Oct  8, 2007 20:03:16.314183000 India Standard Time",0
7742842,00:01:02:72:ab:55,00:e0:b1:87:f5:94,174.142.90.115,192.168.1.103,80.0,4271.0,,,-36601216.380407,1514,"Jun 12, 2010 23:31:24.095385000 India Standard Time",1
5098583,00:01:02:72:ab:55,00:e0:b1:87:f5:94,64.6.227.251,192.168.4.119,80.0,1551.0,,,-36632672.211039,60,"Jun 12, 2010 14:47:08.264753000 India Standard Time",0
5925570,00:01:02:72:ab:55,00:e0:b1:87:f5:94,142.176.121.69,192.168.3.117,80.0,1961.0,,,-36628689.795085,1514,"Jun 12, 2010 15:53:30.680707000 India Standard Time",0
928230,00:1e:49:db:19:c3,08:00:27:e2:09:2d,219.153.76.26,147.32.84.191,80.0,1115.0,,,776807.321066,1514,"Aug 19, 2011 14:18:27.796858000 India Standard Time",0
6305753,00:11:25:b9:a7:ed,00:e0:b1:87:f5:94,192.168.2.106,192.168.5.122,,,1027.0,53.0,-36625467.872336,77,"Jun 12, 2010 16:47:12.603456000 India Standard Time",1
5798927,00:01:02:72:ab:55,00:e0:b1:87:f5:94,198.164.30.2,192.168.5.122,,,53.0,23174.0,-36630436.092142,156,"Jun 12, 2010 15:24:24.383650000 India Standard Time",1
1778698,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121112806.372702,60,"Oct  8, 2007 20:04:54.103090000 India Standard Time",0
3592754,00:01:02:72:ab:55,00:e0:b1:87:f5:94,66.220.146.18,192.168.4.120,80.0,2612.0,,,-36652107.0549,1514,"Jun 12, 2010 09:23:13.420892000 India Standard Time",1
3338383,00:44:66:fc:29:af,00:55:22:af:c6:37,64.15.114.165,172.16.2.111,80.0,4302.0,,,-121032375.603963,96,"Oct  9, 2007 18:25:24.871829000 India Standard Time",0
8846201,00:01:02:72:ab:55,00:e0:b1:87:f5:94,80.66.211.179,192.168.5.122,46331.0,22.0,,,-36584788.088356,74,"Jun 13, 2010 04:05:12.387436000 India Standard Time",1
3406148,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,195.70.35.150,4399.0,80.0,,,-121030619.393331,60,"Oct  9, 2007 18:54:41.082461000 India Standard Time",0
7262722,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.1.105,80.0,18824.0,,,-36611762.90735,1434,"Jun 12, 2010 20:35:37.568442000 India Standard Time",0
8552238,00:01:02:72:ab:55,00:e0:b1:87:f5:94,63.245.209.72,192.168.2.113,443.0,3436.0,,,-36593878.231518,1514,"Jun 13, 2010 01:33:42.244274000 India Standard Time",1
419807,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,1105.0,,,315354.754005,102,"Aug 14, 2011 06:07:35.229797000 India Standard Time",1
1739091,00:44:66:fc:29:af,00:55:22:af:c6:37,213.186.33.91,172.16.2.2,80.0,4494.0,,,-121113009.828829,96,"Oct  8, 2007 20:01:30.646963000 India Standard Time",0
840552,00:1e:49:db:19:c3,08:00:27:b5:b7:19,212.117.171.138,147.32.84.160,65500.0,1692.0,,,453767.917192,60,"Aug 15, 2011 20:34:28.392984000 India Standard Time",1
2807386,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121102831.41146,96,"Oct  8, 2007 22:51:09.064332000 India Standard Time",0
8334744,00:01:02:72:ab:55,00:e0:b1:87:f5:94,207.123.47.126,192.168.4.120,80.0,1630.0,,,-36596640.947502,1514,"Jun 13, 2010 00:47:39.528290000 India Standard Time",1
7820408,00:01:02:72:ab:55,00:e0:b1:87:f5:94,192.168.5.122,192.168.2.108,110.0,4412.0,,,-36599001.808868,74,"Jun 13, 2010 00:08:18.666924000 India Standard Time",1
6170164,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.3.115,80.0,2327.0,,,-36627377.836436,1434,"Jun 12, 2010 16:15:22.639356000 India Standard Time",0
3691315,00:0d:60:96:ac:5e,ff:ff:ff:ff:ff:ff,192.168.3.114,192.168.3.255,,,137.0,137.0,-36649002.382716,92,"Jun 12, 2010 10:14:58.093076000 India Standard Time",0
2448419,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121106941.325051,96,"Oct  8, 2007 21:42:39.150741000 India Standard Time",0
977536,00:1e:49:db:19:c3,08:00:27:1f:65:4a,218.28.32.12,147.32.84.192,,,1459.0,7600.0,777052.794236,1098,"Aug 19, 2011 14:22:33.270028000 India Standard Time",0
1071199,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,61.132.137.82,,,7600.0,7600.0,778474.993515,1098,"Aug 19, 2011 14:46:15.469307000 India Standard Time",0
470394,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,3491.0,,,320433.148721,1514,"Aug 14, 2011 07:32:13.624513000 India Standard Time",1
3595469,00:01:02:72:ab:55,00:e0:b1:87:f5:94,202.41.220.218,192.168.4.120,80.0,2846.0,,,-36652098.744403,1514,"Jun 12, 2010 09:23:21.731389000 India Standard Time",1
1036171,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,110.49.227.41,,,7600.0,45013.0,777868.186481,1098,"Aug 19, 2011 14:36:08.662273000 India Standard Time",0
4121976,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.4.121,21.0,49160.0,,,-36639197.424439,105,"Jun 12, 2010 12:58:23.051353000 India Standard Time",1
173468,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,79.174.74.74,,,2079.0,53.0,9140.396872,74,"Aug 10, 2011 17:04:00.872664000 India Standard Time",1
4341815,00:0d:60:96:ae:5c,00:e0:b1:87:f5:94,192.168.4.121,192.168.5.122,49809.0,49275.0,,,-36635944.21077,60,"Jun 12, 2010 13:52:36.265022000 India Standard Time",1
6019082,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,75.127.97.72,2861.0,80.0,,,-36627920.011987,60,"Jun 12, 2010 16:06:20.463805000 India Standard Time",0
8409612,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,1822.0,,,-36594882.918023,1434,"Jun 13, 2010 01:16:57.557769000 India Standard Time",1
2582785,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121105252.710527,60,"Oct  8, 2007 22:10:47.765265000 India Standard Time",0
5804455,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,2085.0,,,-36630403.980346,1434,"Jun 12, 2010 15:24:56.495446000 India Standard Time",1
939362,08:00:27:b5:b7:19,08:00:27:e2:09:2d,147.32.84.165,147.32.84.191,,,7600.0,7600.0,776840.78953,1098,"Aug 19, 2011 14:19:01.265322000 India Standard Time",0
855965,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.160,65.55.75.231,1945.0,80.0,,,453883.902475,62,"Aug 15, 2011 20:36:24.378267000 India Standard Time",1
8195808,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.110,80.0,3699.0,,,-36597019.663863,1434,"Jun 13, 2010 00:41:20.811929000 India Standard Time",1
1398084,00:44:66:fc:29:af,00:55:22:af:c6:37,68.142.120.163,172.16.2.2,80.0,2724.0,,,-121115569.152703,96,"Oct  8, 2007 19:18:51.323089000 India Standard Time",0
937081,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,60.54.120.60,,,7600.0,1566.0,776839.502041,1098,"Aug 19, 2011 14:18:59.977833000 India Standard Time",0
1894702,00:44:66:fc:29:af,00:55:22:af:c6:37,195.50.87.130,172.16.2.2,80.0,1097.0,,,-121111992.00394,96,"Oct  8, 2007 20:18:28.471852000 India Standard Time",0
2474132,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121106578.244643,60,"Oct  8, 2007 21:48:42.231149000 India Standard Time",0
464239,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,4198.0,,,319810.044723,1514,"Aug 14, 2011 07:21:50.520515000 India Standard Time",1
8537850,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.122.28.12,192.168.4.120,80.0,2962.0,,,-36594090.364589,1067,"Jun 13, 2010 01:30:10.111203000 India Standard Time",1
5207658,00:01:02:72:ab:55,00:e0:b1:87:f5:94,72.246.30.144,192.168.3.114,80.0,3838.0,,,-36632307.214553,60,"Jun 12, 2010 14:53:13.261239000 India Standard Time",0
602509,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,4697.0,,,333761.633946,1514,"Aug 14, 2011 11:14:22.109738000 India Standard Time",1
7755341,00:01:02:72:ab:55,00:e0:b1:87:f5:94,203.73.24.75,192.168.2.109,80.0,3001.0,,,-36601020.806827,179,"Jun 12, 2010 23:34:39.668965000 India Standard Time",1
8339479,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.63.40.21,192.168.4.120,80.0,1651.0,,,-36596620.90397,1434,"Jun 13, 2010 00:47:59.571822000 India Standard Time",1
3734370,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1091.0,,,-36647350.376546,1434,"Jun 12, 2010 10:42:30.099246000 India Standard Time",1
6957508,00:01:02:72:ab:55,00:e0:b1:87:f5:94,130.14.29.30,192.168.1.104,50433.0,18734.0,,,-36614620.366773,1514,"Jun 12, 2010 19:48:00.109019000 India Standard Time",0
6369677,00:01:02:72:ab:55,00:e0:b1:87:f5:94,65.55.81.30,192.168.2.109,80.0,1359.0,,,-36623923.44743,1514,"Jun 12, 2010 17:12:57.028362000 India Standard Time",1
3854747,00:02:55:bf:75:a9,00:e0:b1:87:f5:94,192.168.2.108,69.192.24.88,1450.0,80.0,,,-36643722.106047,60,"Jun 12, 2010 11:42:58.369745000 India Standard Time",0
4006919,00:01:02:72:ab:55,00:e0:b1:87:f5:94,97.74.144.108,192.168.1.103,80.0,2009.0,,,-36639655.857277,592,"Jun 12, 2010 12:50:44.618515000 India Standard Time",1
8477531,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,72.233.69.13,2375.0,80.0,,,-36594572.115142,149,"Jun 13, 2010 01:22:08.360650000 India Standard Time",1
5561224,00:11:25:bb:ce:df,00:e0:b1:87:f5:94,192.168.1.103,128.30.52.72,3513.0,80.0,,,-36631628.040297,60,"Jun 12, 2010 15:04:32.435495000 India Standard Time",1
7705554,00:01:02:72:ab:55,00:e0:b1:87:f5:94,212.58.246.143,192.168.1.101,80.0,4653.0,,,-36602966.706066,60,"Jun 12, 2010 23:02:13.769726000 India Standard Time",0
1241550,aa:aa:aa:aa:aa:aa,aa:aa:aa:aa:aa:aa,204.108.65.185,172.16.0.12,25.0,1848.0,,,-26563067.78349,91,"Oct  7, 2010 03:53:52.692302000 India Standard Time",0
5127403,00:11:25:bb:ce:df,00:e0:b1:87:f5:94,192.168.1.103,184.73.231.4,3022.0,80.0,,,-36632537.939475,60,"Jun 12, 2010 14:49:22.536317000 India Standard Time",1
1074332,08:00:27:e2:09:2d,00:1e:49:db:19:c3,147.32.84.191,60.52.65.5,,,7600.0,7600.0,778542.397313,1098,"Aug 19, 2011 14:47:22.873105000 India Standard Time",0
417895,00:1e:49:db:19:c3,08:00:27:b5:b7:19,178.77.71.27,147.32.84.170,1373.0,3389.0,,,315165.861291,60,"Aug 14, 2011 06:04:26.337083000 India Standard Time",1
5467725,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,69.84.133.138,2468.0,80.0,,,-36631825.129523,60,"Jun 12, 2010 15:01:15.346269000 India Standard Time",0
3797489,00:01:02:72:ab:55,00:e0:b1:87:f5:94,168.144.71.202,192.168.2.113,80.0,4821.0,,,-36645630.616581,1434,"Jun 12, 2010 11:11:09.859211000 India Standard Time",1
6065811,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,75.127.97.72,3073.0,80.0,,,-36627724.631587,103,"Jun 12, 2010 16:09:35.844205000 India Standard Time",0
4828580,00:01:02:72:ab:55,00:e0:b1:87:f5:94,174.129.210.119,192.168.1.101,80.0,1073.0,,,-36633953.676597,1514,"Jun 12, 2010 14:25:46.799195000 India Standard Time",0
1172674,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.165,180.115.142.226,,,7600.0,1048.0,779813.73086,1098,"Aug 19, 2011 15:08:34.206652000 India Standard Time",0
5180049,00:11:25:bb:ce:df,00:e0:b1:87:f5:94,192.168.1.103,72.246.31.24,3087.0,80.0,,,-36632366.455853,152,"Jun 12, 2010 14:52:14.019939000 India Standard Time",1
5986150,00:11:25:5f:9b:4f,00:e0:b1:87:f5:94,192.168.1.105,97.74.104.100,17773.0,80.0,,,-36627978.20538,60,"Jun 12, 2010 16:05:22.270412000 India Standard Time",0
1972925,00:44:66:fc:29:af,00:55:22:af:c6:37,80.99.152.59,172.16.2.12,5173.0,1475.0,,,-121114534.230855,96,"Oct  8, 2007 19:36:06.244937000 India Standard Time",0
4362845,00:01:02:72:ab:55,00:e0:b1:87:f5:94,74.50.3.200,192.168.1.101,80.0,4505.0,,,-36635562.089936,1514,"Jun 12, 2010 13:58:58.385856000 India Standard Time",0
87444,00:1e:49:db:19:c3,08:00:27:b5:b7:19,173.192.170.88,147.32.84.180,80.0,4196.0,,,5780.691917,60,"Aug 10, 2011 16:08:01.167709000 India Standard Time",1
7980575,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597571.316004,1434,"Jun 13, 2010 00:32:09.159788000 India Standard Time",1
5469168,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1884.0,,,-36631822.660071,1434,"Jun 12, 2010 15:01:17.815721000 India Standard Time",1
7895484,00:09:6b:e9:d0:88,00:e0:b1:87:f5:94,192.168.2.113,69.84.133.138,3193.0,80.0,,,-36597801.598033,60,"Jun 13, 2010 00:28:18.877759000 India Standard Time",1
857388,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.160,212.117.171.138,1963.0,65500.0,,,453899.472958,1514,"Aug 15, 2011 20:36:39.948750000 India Standard Time",1
5784042,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.65.201.100,192.168.1.104,80.0,17540.0,,,-36630851.301889,1514,"Jun 12, 2010 15:17:29.173903000 India Standard Time",0
6034569,00:11:25:bb:ce:a1,00:e0:b1:87:f5:94,192.168.1.102,69.163.167.127,3017.0,80.0,,,-36627889.150481,60,"Jun 12, 2010 16:06:51.325311000 India Standard Time",0
1895744,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,213.186.58.109,,,30720.0,30720.0,-121111983.876363,77,"Oct  8, 2007 20:18:36.599429000 India Standard Time",0
522099,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,178.77.71.27,3389.0,1221.0,,,325650.662837,107,"Aug 14, 2011 08:59:11.138629000 India Standard Time",1
406566,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.170,125.177.90.74,4725.0,22.0,,,303191.009663,62,"Aug 14, 2011 02:44:51.485455000 India Standard Time",1
3614492,00:01:02:72:ab:55,00:e0:b1:87:f5:94,208.94.3.104,192.168.4.120,80.0,3018.0,,,-36651793.333496,1514,"Jun 12, 2010 09:28:27.142296000 India Standard Time",1
967923,08:00:27:1f:65:4a,00:1e:49:db:19:c3,147.32.84.192,58.215.240.7,1125.0,80.0,,,776998.633172,60,"Aug 19, 2011 14:21:39.108964000 India Standard Time",0
3724686,00:01:02:72:ab:55,00:e0:b1:87:f5:94,64.90.206.110,192.168.2.113,80.0,4753.0,,,-36647874.120744,1514,"Jun 12, 2010 10:33:46.355048000 India Standard Time",1
3945575,00:11:25:bb:cf:0f,00:e0:b1:87:f5:94,192.168.4.120,174.133.126.130,3308.0,80.0,,,-36640901.373581,60,"Jun 12, 2010 12:29:59.102211000 India Standard Time",1
2136454,00:44:66:fc:29:af,00:55:22:af:c6:37,24.176.29.223,172.16.2.14,,,36342.0,15610.0,-121113144.071543,96,"Oct  8, 2007 19:59:16.404249000 India Standard Time",0
3367728,00:44:66:fc:29:af,00:55:22:af:c6:37,149.174.133.201,172.16.2.111,80.0,4343.0,,,-121031410.236679,96,"Oct  9, 2007 18:41:30.239113000 India Standard Time",0
6209269,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.1.105,80.0,17947.0,,,-36626550.196033,1434,"Jun 12, 2010 16:29:10.279759000 India Standard Time",0
8835815,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,80.66.211.179,22.0,57746.0,,,-36585285.603579,66,"Jun 13, 2010 03:56:54.872213000 India Standard Time",1
5512927,00:0d:60:96:ad:25,00:e0:b1:87:f5:94,192.168.3.116,82.98.86.181,1168.0,80.0,,,-36631735.810377,60,"Jun 12, 2010 15:02:44.665415000 India Standard Time",0
3556747,00:09:6b:e9:a9:00,00:e0:b1:87:f5:94,192.168.2.110,67.220.214.50,1182.0,80.0,,,-36652448.889448,60,"Jun 12, 2010 09:17:31.586344000 India Standard Time",1
1306699,aa:aa:aa:aa:aa:aa,aa:aa:aa:aa:aa:aa,216.32.181.22,172.16.0.12,25.0,3881.0,,,-26562272.461563,103,"Oct  7, 2010 04:07:08.014229000 India Standard Time",0
8004136,00:01:02:72:ab:55,00:e0:b1:87:f5:94,69.84.133.138,192.168.2.113,80.0,3193.0,,,-36597510.474652,1434,"Jun 13, 2010 00:33:10.001140000 India Standard Time",1
229466,00:1e:49:db:19:c3,08:00:27:b5:b7:19,213.246.53.125,147.32.84.180,5296.0,2343.0,,,12284.173015,65,"Aug 10, 2011 17:56:24.648807000 India Standard Time",1
6552943,00:09:6b:d8:7f:9a,00:e0:b1:87:f5:94,192.168.3.117,208.66.205.221,2572.0,80.0,,,-36622542.507118,60,"Jun 12, 2010 17:35:57.968674000 India Standard Time",0
94885,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,184.154.132.106,1398.0,9541.0,,,6271.101107,60,"Aug 10, 2011 16:16:11.576899000 India Standard Time",1
7603900,00:11:25:b9:ac:22,00:e0:b1:87:f5:94,192.168.1.104,62.93.228.200,19194.0,80.0,,,-36605984.367473,60,"Jun 12, 2010 22:11:56.108319000 India Standard Time",0
6455100,00:01:02:72:ab:55,00:e0:b1:87:f5:94,174.120.43.124,192.168.1.101,80.0,2822.0,,,-36623272.793453,868,"Jun 12, 2010 17:23:47.682339000 India Standard Time",0
2962701,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,195.50.87.130,1097.0,80.0,,,-121101200.299862,66,"Oct  8, 2007 23:18:20.175930000 India Standard Time",0
3343743,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.111,149.174.134.201,4326.0,80.0,,,-121032203.569042,60,"Oct  9, 2007 18:28:16.906750000 India Standard Time",0
8869117,00:01:02:72:ab:55,00:e0:b1:87:f5:94,80.66.211.179,192.168.5.122,50776.0,22.0,,,-36584108.38868,218,"Jun 13, 2010 04:16:32.087112000 India Standard Time",1
4000599,00:22:19:20:7b:d3,00:01:02:72:ab:55,192.168.5.122,192.168.2.110,80.0,2181.0,,,-36639978.478575,1514,"Jun 12, 2010 12:45:21.997217000 India Standard Time",1
5391245,00:01:02:72:ab:55,00:e0:b1:87:f5:94,91.195.240.121,192.168.3.116,80.0,4407.0,,,-36631955.03498,60,"Jun 12, 2010 14:59:05.440812000 India Standard Time",0
204093,08:00:27:b5:b7:19,00:1e:49:db:19:c3,147.32.84.180,98.139.54.60,2195.0,25.0,,,10301.170009,62,"Aug 10, 2011 17:23:21.645801000 India Standard Time",1
3680637,00:01:02:72:ab:55,00:e0:b1:87:f5:94,216.109.86.150,192.168.1.104,80.0,16181.0,,,-36649195.305747,1434,"Jun 12, 2010 10:11:45.170045000 India Standard Time",0
1405293,00:44:66:fc:29:af,00:55:22:af:c6:37,172.16.2.2,68.142.120.174,2805.0,80.0,,,-121115368.122224,66,"Oct  8, 2007 19:22:12.353568000 India Standard Time",0
8607653,00:11:25:bb:1f:cf,00:e0:b1:87:f5:94,192.168.1.101,209.85.24.58,1035.0,80.0,,,-36591515.111222,60,"Jun 13, 2010 02:13:05.364570000 India Standard Time",0
4904139,00:01:02:72:ab:55,00:e0:b1:87:f5:94,68.178.178.97,192.168.2.112,80.0,1705.0,,,-36633410.991578,1434,"Jun 12, 2010 14:34:49.484214000 India Standard Time",1
